node_id,timestamp_ms,conductividad,temp_agua,temp_ambiente,humedad,nivel_agua_cm,alerta,tipo_emergencia
nodo_chancay_01,21900000,354.0,15.3,19.2,76.6,119.0,false,0
nodo_chancay_01,21960000,363.4,15.1,18.9,75.1,120.1,false,0
nodo_chancay_01,22020000,360.2,14.7,19.1,77.0,118.4,false,0
nodo_chancay_01,22080000,361.5,15.5,18.9,77.8,119.0,false,0
nodo_chancay_01,22140000,348.4,15.4,17.9,79.0,120.3,false,0
nodo_chancay_01,22200000,360.4,15.2,18.3,76.8,122.9,false,0
nodo_chancay_01,22260000,367.5,15.2,19.0,74.1,122.8,false,0
nodo_chancay_01,22320000,381.8,15.4,18.1,75.6,113.3,false,0
nodo_chancay_01,22380000,374.4,15.2,18.9,82.0,122.0,false,0
nodo_chancay_01,22440000,392.3,15.1,19.1,78.0,121.9,false,0
nodo_chancay_01,22500000,348.5,15.2,19.1,75.2,119.7,false,0
nodo_chancay_01,22560000,373.1,15.4,18.4,74.5,119.0,false,0
nodo_chancay_01,22620000,362.8,15.2,19.0,73.2,121.8,false,0
nodo_chancay_01,22680000,392.8,15.4,19.0,71.4,120.4,false,0
nodo_chancay_01,22740000,347.9,15.4,19.0,80.1,119.3,false,0
nodo_chancay_01,22800000,347.4,15.4,18.9,76.4,126.5,false,0
nodo_chancay_01,22860000,351.0,15.4,18.8,71.2,121.5,false,0
nodo_chancay_01,22920000,328.1,15.2,18.3,74.6,118.4,false,0
nodo_chancay_01,22980000,352.1,15.2,19.6,78.8,122.2,false,0
nodo_chancay_01,23040000,348.6,15.5,19.3,73.7,121.3,false,0
nodo_chancay_01,23100000,362.3,15.4,19.2,72.6,121.1,false,0
nodo_chancay_01,23160000,365.1,15.0,19.2,76.1,122.6,false,0
nodo_chancay_01,23220000,388.1,15.4,19.6,77.0,118.6,false,0
nodo_chancay_01,23280000,374.3,15.4,18.6,73.7,120.8,false,0
nodo_chancay_01,23340000,351.3,15.0,18.5,73.2,117.5,false,0
nodo_chancay_01,23400000,346.5,15.4,18.3,76.4,122.4,false,0
nodo_chancay_01,23460000,367.4,15.7,18.9,71.6,120.1,false,0
nodo_chancay_01,23520000,340.2,15.1,19.2,73.4,117.6,false,0
nodo_chancay_01,23580000,387.5,15.5,19.1,74.6,119.9,false,0
nodo_chancay_01,23640000,377.7,14.9,18.5,77.2,120.7,false,0
nodo_chancay_01,23700000,353.0,15.2,18.7,73.7,122.7,false,0
nodo_chancay_01,23760000,334.3,15.9,19.9,76.7,123.7,false,0
nodo_chancay_01,23820000,380.3,15.5,19.1,78.5,122.8,false,0
nodo_chancay_01,23880000,358.3,15.3,19.1,73.5,121.6,false,0
nodo_chancay_01,23940000,378.6,15.4,19.6,84.7,122.2,false,0
nodo_chancay_01,24000000,336.1,15.4,19.7,79.3,119.2,false,0
nodo_chancay_01,24060000,351.0,15.4,19.4,75.8,116.7,false,0
nodo_chancay_01,24120000,360.1,15.4,19.5,74.5,118.0,false,0
nodo_chancay_01,24180000,360.7,15.5,18.9,73.3,120.1,false,0
nodo_chancay_01,24240000,353.2,15.5,19.5,80.0,119.4,false,0
nodo_chancay_01,24300000,369.3,15.8,19.6,75.6,119.3,false,0
nodo_chancay_01,24360000,344.0,15.2,19.8,70.7,120.8,false,0
nodo_chancay_01,24420000,357.9,15.3,19.2,69.9,123.0,false,0
nodo_chancay_01,24480000,361.8,15.3,19.9,75.3,120.8,false,0
nodo_chancay_01,24540000,367.7,15.3,19.9,75.4,118.5,false,0
nodo_chancay_01,24600000,370.7,15.5,19.3,72.2,116.4,false,0
nodo_chancay_01,24660000,343.1,15.2,19.9,70.5,119.5,false,0
nodo_chancay_01,24720000,337.0,15.2,19.2,69.1,113.9,false,0
nodo_chancay_01,24780000,379.2,15.3,19.0,72.7,123.3,false,0
nodo_chancay_01,24840000,365.0,15.1,19.4,73.9,120.3,false,0
nodo_chancay_01,24900000,348.8,15.6,19.7,77.1,125.3,false,0
nodo_chancay_01,24960000,383.3,15.3,19.4,74.6,124.0,false,0
nodo_chancay_01,25020000,361.7,15.5,19.0,78.2,121.7,false,0
nodo_chancay_01,25080000,377.7,15.5,19.8,76.8,118.5,false,0
nodo_chancay_01,25140000,361.0,15.5,19.6,76.5,118.9,false,0
nodo_chancay_01,25200000,390.9,15.3,19.3,77.9,124.7,false,0
nodo_chancay_01,25260000,386.3,15.3,19.6,70.8,121.4,false,0
nodo_chancay_01,25320000,356.3,15.5,19.5,73.4,116.1,false,0
nodo_chancay_01,25380000,374.6,15.2,19.8,82.2,119.0,false,0
nodo_chancay_01,25440000,369.7,15.5,19.7,69.3,124.2,false,0
nodo_chancay_01,25500000,380.5,15.3,20.0,74.1,123.3,false,0
nodo_chancay_01,25560000,345.5,15.5,19.7,76.4,121.2,false,0
nodo_chancay_01,25620000,370.3,15.6,19.0,69.4,124.1,false,0
nodo_chancay_01,25680000,375.9,15.1,19.5,72.7,116.3,false,0
nodo_chancay_01,25740000,333.6,15.3,19.5,81.0,118.2,false,0
nodo_chancay_01,25800000,342.3,15.5,20.0,75.5,119.7,false,0
nodo_chancay_01,25860000,329.4,15.7,19.9,73.3,118.5,false,0
nodo_chancay_01,25920000,356.0,15.4,20.4,75.6,122.2,false,0
nodo_chancay_01,25980000,370.8,15.2,19.9,73.3,122.4,false,0
nodo_chancay_01,26040000,382.5,15.3,19.6,80.1,121.5,false,0
nodo_chancay_01,26100000,361.1,15.2,20.1,72.0,116.9,false,0
nodo_chancay_01,26160000,384.4,15.5,20.3,73.4,125.3,false,0
nodo_chancay_01,26220000,339.3,15.3,20.0,70.5,121.0,false,0
nodo_chancay_01,26280000,334.4,15.8,20.4,74.1,115.2,false,0
nodo_chancay_01,26340000,359.2,15.6,20.0,74.5,116.4,false,0
nodo_chancay_01,26400000,365.8,15.4,20.1,78.6,117.7,false,0
nodo_chancay_01,26460000,359.5,15.8,20.2,71.9,125.0,false,0
nodo_chancay_01,26520000,329.0,15.6,19.8,76.5,117.4,false,0
nodo_chancay_01,26580000,358.7,15.5,20.0,75.3,116.8,false,0
nodo_chancay_01,26640000,340.4,15.6,20.3,69.3,123.3,false,0
nodo_chancay_01,26700000,370.0,15.8,20.4,72.8,122.7,false,0
nodo_chancay_01,26760000,365.5,15.4,20.9,72.7,118.3,false,0
nodo_chancay_01,26820000,345.9,15.5,20.0,80.0,121.5,false,0
nodo_chancay_01,26880000,352.3,15.7,20.7,76.6,119.2,false,0
nodo_chancay_01,26940000,344.1,15.4,20.6,75.4,121.9,false,0
nodo_chancay_01,27000000,359.1,15.7,20.7,62.1,119.1,false,0
nodo_chancay_01,27060000,374.3,15.5,20.1,69.3,121.6,false,0
nodo_chancay_01,27120000,345.2,15.7,20.2,77.2,120.1,false,0
nodo_chancay_01,27180000,367.6,15.6,20.2,77.3,118.2,false,0
nodo_chancay_01,27240000,352.0,15.5,20.3,72.8,122.8,false,0
nodo_chancay_01,27300000,348.1,15.9,20.7,75.1,120.2,false,0
nodo_chancay_01,27360000,358.4,15.3,20.5,74.9,122.9,false,0
nodo_chancay_01,27420000,344.5,15.6,20.8,75.5,121.5,false,0
nodo_chancay_01,27480000,351.7,15.8,20.2,73.9,119.9,false,0
nodo_chancay_01,27540000,342.0,15.8,19.8,77.4,123.5,false,0
nodo_chancay_01,27600000,389.5,15.7,20.5,78.3,120.8,false,0
nodo_chancay_01,27660000,360.5,15.6,20.5,72.1,121.4,false,0
nodo_chancay_01,27720000,349.5,15.5,20.7,71.4,119.1,false,0
nodo_chancay_01,27780000,363.2,15.8,20.8,72.6,118.6,false,0
nodo_chancay_01,27840000,358.3,15.5,20.1,75.1,120.6,false,0
nodo_chancay_01,27900000,356.7,15.7,19.9,76.1,117.3,false,0
nodo_chancay_01,27960000,369.2,15.5,21.6,77.4,120.5,false,0
nodo_chancay_01,28020000,371.4,15.8,21.3,77.9,120.6,false,0
nodo_chancay_01,28080000,352.0,15.9,21.2,76.1,116.9,false,0
nodo_chancay_01,28140000,351.4,16.1,21.2,75.7,123.9,false,0
nodo_chancay_01,28200000,355.9,15.7,20.9,79.9,124.4,false,0
nodo_chancay_01,28260000,325.5,15.5,21.0,75.0,124.1,false,0
nodo_chancay_01,28320000,337.3,15.5,20.5,76.8,119.5,false,0
nodo_chancay_01,28380000,380.5,15.7,20.9,76.0,120.5,false,0
nodo_chancay_01,28440000,384.7,15.9,21.0,74.5,119.0,false,0
nodo_chancay_01,28500000,356.3,15.6,21.5,74.5,122.2,false,0
nodo_chancay_01,28560000,368.6,15.8,20.0,79.0,119.5,false,0
nodo_chancay_01,28620000,364.7,15.7,21.7,74.7,120.7,false,0
nodo_chancay_01,28680000,406.2,15.6,21.3,73.9,121.1,false,0
nodo_chancay_01,28740000,376.8,15.8,21.1,72.8,116.7,false,0
nodo_chancay_01,28800000,358.1,16.0,21.0,76.3,119.9,false,0
nodo_chancay_01,28860000,345.7,15.7,20.9,73.5,122.8,false,0
nodo_chancay_01,28920000,335.9,15.6,20.5,76.0,131.5,false,0
nodo_chancay_01,28980000,363.1,15.3,21.0,75.5,114.7,false,0
nodo_chancay_01,29040000,348.7,15.6,21.2,73.7,118.1,false,0
nodo_chancay_01,29100000,338.7,15.9,21.0,70.8,118.2,false,0
nodo_chancay_01,29160000,350.3,15.8,21.3,71.9,116.3,false,0
nodo_chancay_01,29220000,343.8,16.1,21.2,72.4,125.9,false,0
nodo_chancay_01,29280000,385.3,15.7,20.7,72.0,119.9,false,0
nodo_chancay_01,29340000,373.2,15.8,20.8,76.4,119.5,false,0
nodo_chancay_01,29400000,359.9,15.9,21.3,81.4,121.9,false,0
nodo_chancay_01,29460000,382.2,15.8,20.6,73.5,118.3,false,0
nodo_chancay_01,29520000,361.2,16.1,21.8,73.8,122.2,false,0
nodo_chancay_01,29580000,347.1,15.4,21.6,73.2,118.3,false,0
nodo_chancay_01,29640000,382.8,16.3,21.1,77.6,124.2,false,0
nodo_chancay_01,29700000,368.1,16.0,21.1,76.3,120.4,false,0
nodo_chancay_01,29760000,344.4,16.0,21.2,75.0,124.2,false,0
nodo_chancay_01,29820000,357.1,16.2,21.3,71.4,121.9,false,0
nodo_chancay_01,29880000,346.9,15.8,21.1,72.1,113.0,false,0
nodo_chancay_01,29940000,339.3,15.7,21.6,75.5,116.4,false,0
nodo_chancay_01,30000000,373.9,16.3,21.6,75.7,124.9,false,0
nodo_chancay_01,30060000,388.6,16.0,21.4,75.0,119.1,false,0
nodo_chancay_01,30120000,339.0,15.8,21.9,77.0,114.7,false,0
nodo_chancay_01,30180000,368.4,15.9,22.1,71.3,118.5,false,0
nodo_chancay_01,30240000,350.2,16.0,21.0,75.9,118.9,false,0
nodo_chancay_01,30300000,352.7,15.7,22.0,75.7,123.8,false,0
nodo_chancay_01,30360000,351.1,15.8,21.2,72.1,117.5,false,0
nodo_chancay_01,30420000,347.0,15.8,21.1,73.2,119.7,false,0
nodo_chancay_01,30480000,360.7,15.8,21.2,77.1,123.3,false,0
nodo_chancay_01,30540000,347.5,16.3,21.8,71.6,118.6,false,0
nodo_chancay_01,30600000,364.1,15.6,21.2,82.4,117.5,false,0
nodo_chancay_01,30660000,359.2,16.0,21.5,76.7,121.1,false,0
nodo_chancay_01,30720000,356.4,15.6,21.8,74.8,122.4,false,0
nodo_chancay_01,30780000,346.4,15.8,21.2,74.2,119.8,false,0
nodo_chancay_01,30840000,351.3,16.3,21.5,77.4,121.9,false,0
nodo_chancay_01,30900000,371.3,15.9,21.6,73.8,118.4,false,0
nodo_chancay_01,30960000,367.5,15.9,21.6,73.9,114.1,false,0
nodo_chancay_01,31020000,345.3,15.7,22.2,79.4,122.6,false,0
nodo_chancay_01,31080000,361.5,15.9,22.0,73.6,117.0,false,0
nodo_chancay_01,31140000,371.3,15.8,21.9,75.4,118.2,false,0
nodo_chancay_01,31200000,335.0,16.0,21.8,72.7,120.7,false,0
nodo_chancay_01,31260000,368.2,15.8,21.2,75.8,122.9,false,0
nodo_chancay_01,31320000,350.1,15.9,21.5,76.7,119.8,false,0
nodo_chancay_01,31380000,368.6,16.0,22.2,80.0,118.5,false,0
nodo_chancay_01,31440000,348.6,16.1,22.0,72.2,124.5,false,0
nodo_chancay_01,31500000,332.9,16.2,22.0,70.7,119.1,false,0
nodo_chancay_01,31560000,335.6,16.1,22.0,74.2,119.2,false,0
nodo_chancay_01,31620000,360.7,16.2,22.1,73.1,115.3,false,0
nodo_chancay_01,31680000,363.9,15.9,21.5,75.0,120.4,false,0
nodo_chancay_01,31740000,346.4,16.1,21.9,76.6,124.3,false,0
nodo_chancay_01,31800000,369.6,16.2,22.3,81.8,115.6,false,0
nodo_chancay_01,31860000,335.1,16.0,22.5,73.6,117.9,false,0
nodo_chancay_01,31920000,359.0,16.1,22.2,68.4,119.9,false,0
nodo_chancay_01,31980000,341.8,16.1,22.2,74.3,121.6,false,0
nodo_chancay_01,32040000,350.2,16.2,22.9,76.1,120.9,false,0
nodo_chancay_01,32100000,360.7,16.3,21.6,72.1,120.1,false,0
nodo_chancay_01,32160000,347.1,16.1,21.8,75.7,118.0,false,0
nodo_chancay_01,32220000,354.2,16.2,23.1,75.4,124.1,false,0
nodo_chancay_01,32280000,375.1,16.0,22.0,75.8,113.7,false,0
nodo_chancay_01,32340000,351.3,16.5,21.9,77.4,123.4,false,0
nodo_chancay_01,32400000,372.5,16.2,22.0,74.8,126.1,false,0
nodo_chancay_01,32460000,343.1,15.9,23.1,76.6,122.2,false,0
nodo_chancay_01,32520000,367.9,16.0,22.3,69.6,118.2,false,0
nodo_chancay_01,32580000,381.6,16.1,22.4,72.1,120.9,false,0
nodo_chancay_01,32640000,322.9,16.1,22.2,74.0,116.5,false,0
nodo_chancay_01,32700000,348.0,16.4,22.4,72.0,117.1,false,0
nodo_chancay_01,32760000,368.7,16.3,22.7,75.0,121.6,false,0
nodo_chancay_01,32820000,357.0,15.9,23.2,74.0,121.7,false,0
nodo_chancay_01,32880000,365.6,16.1,21.9,73.6,121.1,false,0
nodo_chancay_01,32940000,350.9,16.3,23.1,77.7,116.4,false,0
nodo_chancay_01,33000000,361.3,16.1,22.8,75.3,127.1,false,0
nodo_chancay_01,33060000,357.7,16.3,22.5,71.7,121.7,false,0
nodo_chancay_01,33120000,377.5,16.1,22.3,73.2,119.6,false,0
nodo_chancay_01,33180000,363.8,16.2,22.3,77.3,120.2,false,0
nodo_chancay_01,33240000,365.1,16.1,22.4,75.6,118.2,false,0
nodo_chancay_01,33300000,353.8,16.3,22.9,78.6,117.4,false,0
nodo_chancay_01,33360000,352.7,16.4,22.7,77.5,127.4,false,0
nodo_chancay_01,33420000,353.5,16.1,23.1,73.8,117.5,false,0
nodo_chancay_01,33480000,365.9,16.4,22.6,79.3,118.0,false,0
nodo_chancay_01,33540000,353.7,16.3,22.6,79.6,119.0,false,0
nodo_chancay_01,33600000,364.3,16.5,22.3,69.6,117.9,false,0
nodo_chancay_01,33660000,391.1,16.2,23.0,75.1,120.0,false,0
nodo_chancay_01,33720000,373.1,16.3,22.6,73.4,118.7,false,0
nodo_chancay_01,33780000,355.1,16.4,22.2,74.2,119.6,false,0
nodo_chancay_01,33840000,378.0,16.1,22.5,72.6,119.0,false,0
nodo_chancay_01,33900000,353.9,16.2,22.4,72.2,119.3,false,0
nodo_chancay_01,33960000,329.4,15.9,23.1,77.7,115.4,false,0
nodo_chancay_01,34020000,344.9,16.0,22.8,71.5,119.1,false,0
nodo_chancay_01,34080000,331.9,16.1,22.9,75.3,119.6,false,0
nodo_chancay_01,34140000,354.7,16.2,23.3,71.0,119.2,false,0
nodo_chancay_01,34200000,360.3,16.2,22.5,78.8,119.2,false,0
nodo_chancay_01,34260000,385.1,16.6,23.4,75.1,122.8,false,0
nodo_chancay_01,34320000,364.9,16.6,22.4,77.2,118.5,false,0
nodo_chancay_01,34380000,356.7,16.2,21.9,75.6,123.0,false,0
nodo_chancay_01,34440000,372.4,16.3,23.5,74.2,126.0,false,0
nodo_chancay_01,34500000,326.8,16.5,22.1,75.2,118.1,false,0
nodo_chancay_01,34560000,363.5,16.2,23.8,79.5,121.1,false,0
nodo_chancay_01,34620000,371.6,16.4,23.1,72.3,120.7,false,0
nodo_chancay_01,34680000,337.8,16.4,23.5,67.4,120.2,false,0
nodo_chancay_01,34740000,377.2,16.2,22.5,72.6,115.1,false,0
nodo_chancay_01,34800000,365.1,16.8,23.1,71.4,122.7,false,0
nodo_chancay_01,34860000,353.8,16.3,23.3,77.9,118.9,false,0
nodo_chancay_01,34920000,369.5,16.5,23.6,74.5,123.5,false,0
nodo_chancay_01,34980000,394.1,16.2,23.4,77.5,120.0,false,0
nodo_chancay_01,35040000,362.7,16.6,23.1,75.1,123.4,false,0
nodo_chancay_01,35100000,363.7,16.1,23.1,75.0,121.5,false,0
nodo_chancay_01,35160000,353.1,16.6,23.2,75.5,122.3,false,0
nodo_chancay_01,35220000,347.3,16.4,23.2,79.4,121.9,false,0
nodo_chancay_01,35280000,372.5,16.5,23.0,75.6,119.6,false,0
nodo_chancay_01,35340000,347.2,16.4,23.6,78.3,118.9,false,0
nodo_chancay_01,35400000,361.1,16.4,23.0,78.1,121.3,false,0
nodo_chancay_01,35460000,352.8,16.4,23.5,74.5,122.1,false,0
nodo_chancay_01,35520000,367.2,16.3,23.2,74.8,120.0,false,0
nodo_chancay_01,35580000,365.0,16.5,22.4,73.9,122.3,false,0
nodo_chancay_01,35640000,375.6,16.2,23.9,78.8,117.8,false,0
nodo_chancay_01,35700000,352.3,16.6,22.8,72.2,120.8,false,0
nodo_chancay_01,35760000,356.0,16.6,23.5,72.8,123.4,false,0
nodo_chancay_01,35820000,345.3,16.5,23.9,74.2,120.8,false,0
nodo_chancay_01,35880000,353.3,16.4,23.4,71.6,119.7,false,0
nodo_chancay_01,35940000,365.7,16.4,24.7,73.2,122.7,false,0
nodo_chancay_01,36000000,371.4,16.5,23.4,78.4,124.7,false,0
nodo_chancay_01,36060000,346.2,16.1,23.2,77.0,121.8,false,0
nodo_chancay_01,36120000,373.0,16.5,24.3,73.7,115.3,false,0
nodo_chancay_01,36180000,380.3,16.6,23.2,77.4,117.7,false,0
nodo_chancay_01,36240000,366.2,16.4,23.8,81.2,123.1,false,0
nodo_chancay_01,36300000,388.2,16.5,24.0,75.9,118.6,false,0
nodo_chancay_01,36360000,348.4,16.5,23.6,79.3,120.3,false,0
nodo_chancay_01,36420000,341.3,16.3,23.7,77.6,118.5,false,0
nodo_chancay_01,36480000,333.3,16.5,23.6,74.1,122.6,false,0
nodo_chancay_01,36540000,382.4,16.9,24.9,75.6,121.6,false,0
nodo_chancay_01,36600000,369.8,16.8,24.4,76.6,118.1,false,0
nodo_chancay_01,36660000,359.2,16.8,24.1,72.8,122.6,false,0
nodo_chancay_01,36720000,364.2,16.7,23.9,67.2,122.7,false,0
nodo_chancay_01,36780000,343.1,17.1,23.5,72.5,121.8,false,0
nodo_chancay_01,36840000,396.7,16.5,23.3,68.5,120.7,false,0
nodo_chancay_01,36900000,361.9,16.5,23.9,72.7,131.1,false,0
nodo_chancay_01,36960000,361.6,16.6,24.1,69.9,115.8,false,0
nodo_chancay_01,37020000,370.9,16.8,22.9,77.6,119.1,false,0
nodo_chancay_01,37080000,367.2,16.5,23.4,71.5,120.0,false,0
nodo_chancay_01,37140000,363.4,16.8,23.9,76.6,123.8,false,0
nodo_chancay_01,37200000,348.1,16.4,23.6,77.3,119.2,false,0
nodo_chancay_01,37260000,367.1,16.7,24.0,77.1,123.4,false,0
nodo_chancay_01,37320000,388.2,16.2,23.8,69.4,118.3,false,0
nodo_chancay_01,37380000,380.2,16.6,24.1,78.4,121.4,false,0
nodo_chancay_01,37440000,383.9,16.5,24.6,76.3,122.7,false,0
nodo_chancay_01,37500000,352.3,16.6,23.4,77.4,118.2,false,0
nodo_chancay_01,37560000,345.2,16.8,24.0,80.5,122.4,false,0
nodo_chancay_01,37620000,358.1,16.8,24.9,77.4,124.4,false,0
nodo_chancay_01,37680000,360.8,16.9,23.8,71.5,119.8,false,0
nodo_chancay_01,37740000,376.4,16.4,23.7,77.0,117.1,false,0
nodo_chancay_01,37800000,334.6,16.7,24.4,70.5,119.2,false,0
nodo_chancay_01,37860000,382.9,16.6,24.0,74.8,119.8,false,0
nodo_chancay_01,37920000,357.6,16.8,24.5,73.5,123.0,false,0
nodo_chancay_01,37980000,353.6,16.4,23.9,75.0,117.4,false,0
nodo_chancay_01,38040000,344.8,16.9,24.4,70.5,122.0,false,0
nodo_chancay_01,38100000,335.2,16.3,24.0,70.8,121.8,false,0
nodo_chancay_01,38160000,372.3,16.9,24.2,73.7,121.5,false,0
nodo_chancay_01,38220000,361.1,16.8,24.1,74.3,123.7,false,0
nodo_chancay_01,38280000,340.7,16.6,24.7,73.7,120.9,false,0
nodo_chancay_01,38340000,340.6,16.8,24.2,79.4,118.4,false,0
nodo_chancay_01,38400000,355.0,16.6,23.7,76.3,119.9,false,0
nodo_chancay_01,38460000,385.0,16.7,23.8,76.2,120.2,false,0
nodo_chancay_01,38520000,356.1,16.6,24.4,73.9,118.6,false,0
nodo_chancay_01,38580000,337.5,16.7,23.9,70.8,115.7,false,0
nodo_chancay_01,38640000,356.3,16.7,24.5,75.0,120.4,false,0
nodo_chancay_01,38700000,355.9,16.8,23.9,80.4,120.8,false,0
nodo_chancay_01,38760000,319.5,16.8,24.2,75.7,119.9,false,0
nodo_chancay_01,38820000,359.2,16.5,24.0,78.3,120.2,false,0
nodo_chancay_01,38880000,356.5,16.6,24.3,78.7,117.3,false,0
nodo_chancay_01,38940000,370.4,16.5,23.9,76.7,112.8,false,0
nodo_chancay_01,39000000,387.7,17.3,24.3,75.7,119.2,false,0
nodo_chancay_01,39060000,376.9,16.8,24.6,72.0,116.0,false,0
nodo_chancay_01,39120000,356.0,16.9,24.2,74.4,121.1,false,0
nodo_chancay_01,39180000,343.4,17.1,24.5,73.9,116.8,false,0
nodo_chancay_01,39240000,398.6,17.0,23.9,76.0,119.9,false,0
nodo_chancay_01,39300000,360.9,17.2,24.1,70.8,119.1,false,0
nodo_chancay_01,39360000,360.2,16.8,24.2,73.4,117.8,false,0
nodo_chancay_01,39420000,359.6,17.2,24.1,76.2,123.0,false,0
nodo_chancay_01,39480000,363.0,16.9,24.6,72.9,116.6,false,0
nodo_chancay_01,39540000,357.8,16.7,25.1,72.3,112.9,false,0
nodo_chancay_01,39600000,351.4,16.7,24.4,72.6,116.3,false,0
nodo_chancay_01,39660000,351.8,16.6,25.2,74.2,124.6,false,0
nodo_chancay_01,39720000,359.5,16.4,25.0,67.9,119.2,false,0
nodo_chancay_01,39780000,351.8,17.1,24.4,72.8,123.3,false,0
nodo_chancay_01,39840000,349.3,16.9,24.6,77.9,120.0,false,0
nodo_chancay_01,39900000,361.6,17.3,25.4,76.0,123.6,false,0
nodo_chancay_01,39960000,356.2,16.9,24.8,76.3,117.5,false,0
nodo_chancay_01,40020000,382.6,16.8,24.3,69.5,120.9,false,0
nodo_chancay_01,40080000,320.2,16.9,25.0,73.8,122.4,false,0
nodo_chancay_01,40140000,376.4,17.2,24.6,74.7,116.2,false,0
nodo_chancay_01,40200000,378.7,16.8,24.8,76.4,116.9,false,0
nodo_chancay_01,40260000,328.9,17.0,25.2,78.3,119.2,false,0
nodo_chancay_01,40320000,354.9,17.2,24.9,77.9,121.4,false,0
nodo_chancay_01,40380000,354.4,17.0,24.8,73.2,117.6,false,0
nodo_chancay_01,40440000,338.9,17.2,24.7,73.3,123.4,false,0
nodo_chancay_01,40500000,348.3,16.8,25.0,79.2,122.9,false,0
nodo_chancay_01,40560000,343.3,16.9,24.3,73.9,119.8,false,0
nodo_chancay_01,40620000,386.3,16.9,24.4,71.8,121.3,false,0
nodo_chancay_01,40680000,374.0,16.5,25.2,74.4,122.2,false,0
nodo_chancay_01,40740000,379.1,17.0,25.9,79.0,122.6,false,0
nodo_chancay_01,40800000,370.8,17.2,25.0,72.3,121.5,false,0
nodo_chancay_01,40860000,343.1,17.1,25.4,73.7,118.3,false,0
nodo_chancay_01,40920000,352.1,16.9,24.6,72.4,115.1,false,0
nodo_chancay_01,40980000,367.3,17.0,25.0,77.9,120.5,false,0
nodo_chancay_01,41040000,341.7,16.9,23.9,75.9,123.7,false,0
nodo_chancay_01,41100000,370.7,17.1,24.9,77.8,124.0,false,0
nodo_chancay_01,41160000,356.4,17.0,25.3,79.7,121.0,false,0
nodo_chancay_01,41220000,354.4,16.9,24.7,70.5,118.6,false,0
nodo_chancay_01,41280000,370.7,17.0,24.8,72.7,122.8,false,0
nodo_chancay_01,41340000,366.7,17.4,25.4,73.7,116.7,false,0
nodo_chancay_01,41400000,354.6,17.0,24.6,75.2,118.1,false,0
nodo_chancay_01,41460000,377.4,17.2,25.2,76.5,115.7,false,0
nodo_chancay_01,41520000,343.8,16.9,24.2,73.5,123.0,false,0
nodo_chancay_01,41580000,369.2,17.0,25.5,72.9,115.1,false,0
nodo_chancay_01,41640000,368.9,17.0,24.9,77.9,121.2,false,0
nodo_chancay_01,41700000,355.4,17.2,25.1,76.6,127.0,false,0
nodo_chancay_01,41760000,364.9,17.4,25.3,75.9,121.2,false,0
nodo_chancay_01,41820000,341.2,17.3,24.1,68.6,117.1,false,0
nodo_chancay_01,41880000,373.9,17.4,24.5,78.6,118.7,false,0
nodo_chancay_01,41940000,357.2,17.1,25.1,75.6,115.5,false,0
nodo_chancay_01,42000000,352.2,17.0,24.7,74.5,117.3,false,0
nodo_chancay_01,42060000,375.7,17.3,24.6,72.5,117.9,false,0
nodo_chancay_01,42120000,349.4,17.0,25.4,73.1,117.5,false,0
nodo_chancay_01,42180000,338.9,17.1,24.8,72.3,120.4,false,0
nodo_chancay_01,42240000,336.7,17.3,25.1,69.0,111.7,false,0
nodo_chancay_01,42300000,369.1,17.1,24.9,72.5,116.3,false,0
nodo_chancay_01,42360000,340.8,17.5,25.0,70.2,121.7,false,0
nodo_chancay_01,42420000,386.3,17.5,25.3,74.8,126.3,false,0
nodo_chancay_01,42480000,328.8,17.4,24.8,71.5,121.3,false,0
nodo_chancay_01,42540000,385.4,17.2,25.3,77.2,117.5,false,0
nodo_chancay_01,42600000,363.2,17.1,24.9,70.0,122.5,false,0
nodo_chancay_01,42660000,358.5,17.4,25.3,78.6,123.3,false,0
nodo_chancay_01,42720000,351.8,17.1,25.2,77.5,117.7,false,0
nodo_chancay_01,42780000,366.0,17.2,24.6,71.8,117.4,false,0
nodo_chancay_01,42840000,359.4,17.1,25.3,74.7,124.8,false,0
nodo_chancay_01,42900000,376.5,17.3,25.1,72.4,116.8,false,0
nodo_chancay_01,42960000,361.7,17.1,25.4,76.7,125.3,false,0
nodo_chancay_01,43020000,362.3,17.4,24.8,80.4,121.7,false,0
nodo_chancay_01,43080000,354.5,16.8,25.6,78.5,123.9,false,0
nodo_chancay_01,43140000,359.1,17.6,25.1,72.9,123.0,false,0
nodo_chancay_01,43200000,364.6,17.1,25.6,75.3,123.1,false,0
nodo_chancay_01,43260000,334.3,17.3,26.1,79.6,116.6,false,0
nodo_chancay_01,43320000,339.8,17.4,24.7,76.6,122.2,false,0
nodo_chancay_01,43380000,371.1,17.4,24.9,78.0,123.8,false,0
nodo_chancay_01,43440000,362.6,17.1,25.1,77.0,119.3,false,0
nodo_chancay_01,43500000,357.2,17.1,25.4,75.2,114.0,false,0
nodo_chancay_01,43560000,360.3,16.9,25.5,74.8,116.1,false,0
nodo_chancay_01,43620000,365.2,17.1,25.1,71.4,115.3,false,0
nodo_chancay_01,43680000,351.9,17.1,25.8,72.7,118.9,false,0
nodo_chancay_01,43740000,348.3,17.4,25.8,72.3,115.8,false,0
nodo_chancay_01,43800000,362.9,17.5,25.9,73.9,118.1,false,0
