node_id,timestamp_ms,tds_ppm,ph,turbidez_ntu,temp_agua_c,temp_ambiente_c,nivel_m,alerta,estado_mapek
nodo_chancay_01,19800000,229.9,7.3,14.3,15.4,18.3,1.18,false,0
nodo_chancay_01,19860000,221.0,7.47,23.3,15.2,17.8,1.22,false,0
nodo_chancay_01,19920000,230.8,7.24,12.8,15.2,18.0,1.21,false,0
nodo_chancay_01,19980000,223.2,7.23,19.9,14.8,18.0,1.19,false,0
nodo_chancay_01,20040000,239.8,7.48,10.8,15.2,19.0,1.25,false,0
nodo_chancay_01,20100000,228.5,7.41,19.0,15.0,18.1,1.21,false,0
nodo_chancay_01,20160000,221.7,7.39,13.1,15.4,18.2,1.19,false,0
nodo_chancay_01,20220000,226.8,7.41,19.6,15.0,17.9,1.25,false,0
nodo_chancay_01,20280000,234.1,7.59,19.0,15.2,17.9,1.19,false,0
nodo_chancay_01,20340000,224.4,7.4,18.1,15.3,17.7,1.28,false,0
nodo_chancay_01,20400000,221.8,7.42,17.1,14.7,18.5,1.22,false,0
nodo_chancay_01,20460000,232.4,7.6,12.6,15.1,18.6,1.25,false,0
nodo_chancay_01,20520000,232.4,7.38,18.6,15.1,18.6,1.23,false,0
nodo_chancay_01,20580000,224.9,7.56,7.0,15.1,18.5,1.18,false,0
nodo_chancay_01,20640000,225.3,7.18,27.8,15.1,18.2,1.22,false,0
nodo_chancay_01,20700000,232.3,7.27,18.2,15.0,18.3,1.25,false,0
nodo_chancay_01,20760000,215.5,7.32,17.7,15.0,18.7,1.27,false,0
nodo_chancay_01,20820000,215.9,7.45,17.4,14.9,19.0,1.21,false,0
nodo_chancay_01,20880000,222.8,7.57,11.3,15.3,18.7,1.16,false,0
nodo_chancay_01,20940000,227.9,7.33,12.0,15.1,18.8,1.21,false,0
nodo_chancay_01,21000000,233.1,7.49,16.2,15.3,18.6,1.19,false,0
nodo_chancay_01,21060000,244.8,7.61,12.6,15.1,18.7,1.18,false,0
nodo_chancay_01,21120000,238.6,7.55,9.1,15.0,18.7,1.23,false,0
nodo_chancay_01,21180000,228.4,7.35,14.6,15.4,18.1,1.19,false,0
nodo_chancay_01,21240000,229.8,7.48,16.8,14.9,18.0,1.21,false,0
nodo_chancay_01,21300000,220.0,7.42,14.9,15.0,18.2,1.18,false,0
nodo_chancay_01,21360000,229.8,7.32,20.3,15.1,18.9,1.19,false,0
nodo_chancay_01,21420000,227.1,7.43,15.8,15.2,18.0,1.17,false,0
nodo_chancay_01,21480000,233.2,7.34,22.9,15.3,18.9,1.25,false,0
nodo_chancay_01,21540000,221.7,7.4,26.5,15.3,18.1,1.18,false,0
nodo_chancay_01,21600000,235.2,7.25,14.3,14.8,18.6,1.21,false,0
nodo_chancay_01,21660000,245.3,7.21,9.4,14.9,18.6,1.22,false,0
nodo_chancay_01,21720000,228.9,7.36,9.3,15.3,18.5,1.19,false,0
nodo_chancay_01,21780000,234.0,7.42,14.8,15.4,18.9,1.22,false,0
nodo_chancay_01,21840000,236.9,7.28,19.0,15.1,18.7,1.21,false,0
nodo_chancay_01,21900000,226.0,7.44,13.3,15.2,18.7,1.25,false,0
nodo_chancay_01,21960000,232.2,7.39,15.1,15.4,18.3,1.22,false,0
nodo_chancay_01,22020000,230.1,7.46,12.4,15.2,17.7,1.23,false,0
nodo_chancay_01,22080000,231.0,7.48,13.4,15.3,19.2,1.22,false,0
nodo_chancay_01,22140000,222.3,7.52,15.5,15.4,19.0,1.14,false,0
nodo_chancay_01,22200000,230.2,7.45,19.9,15.2,18.7,1.17,false,0
nodo_chancay_01,22260000,235.0,7.36,19.7,15.0,18.6,1.22,false,0
nodo_chancay_01,22320000,244.5,7.41,3.8,15.0,19.1,1.15,false,0
nodo_chancay_01,22380000,239.6,7.62,18.4,15.5,18.7,1.21,false,0
nodo_chancay_01,22440000,251.5,7.49,18.2,15.2,18.5,1.22,false,0
nodo_chancay_01,22500000,222.3,7.4,14.6,15.4,18.6,1.23,false,0
nodo_chancay_01,22560000,238.7,7.37,13.3,15.3,19.2,1.17,false,0
nodo_chancay_01,22620000,231.8,7.33,18.0,15.4,18.7,1.22,false,0
nodo_chancay_01,22680000,251.9,7.27,15.7,15.4,19.1,1.21,false,0
nodo_chancay_01,22740000,221.9,7.56,13.9,15.3,19.2,1.21,false,0
nodo_chancay_01,22800000,221.6,7.44,25.9,14.8,19.2,1.2,false,0
nodo_chancay_01,22860000,224.0,7.26,17.6,15.5,19.1,1.19,false,0
nodo_chancay_01,22920000,208.8,7.38,12.3,15.4,18.8,1.15,false,0
nodo_chancay_01,22980000,224.7,7.52,18.7,15.5,18.7,1.25,false,0
nodo_chancay_01,23040000,222.4,7.35,17.2,15.5,19.3,1.22,false,0
nodo_chancay_01,23100000,231.5,7.31,16.9,15.0,19.2,1.21,false,0
nodo_chancay_01,23160000,233.4,7.43,19.3,15.0,18.4,1.22,false,0
nodo_chancay_01,23220000,248.8,7.46,12.6,15.2,19.2,1.24,false,0
nodo_chancay_01,23280000,239.5,7.35,16.3,15.6,19.2,1.16,false,0
nodo_chancay_01,23340000,224.2,7.33,10.8,15.0,18.5,1.16,false,0
nodo_chancay_01,23400000,221.0,7.44,19.0,15.2,19.4,1.14,false,0
nodo_chancay_01,23460000,234.9,7.28,15.1,15.1,19.8,1.19,false,0
nodo_chancay_01,23520000,216.8,7.34,10.9,15.3,18.7,1.2,false,0
nodo_chancay_01,23580000,248.3,7.38,14.8,15.4,19.6,1.2,false,0
nodo_chancay_01,23640000,241.8,7.46,16.2,15.3,18.3,1.15,false,0
nodo_chancay_01,23700000,225.3,7.35,19.5,15.6,18.9,1.17,false,0
nodo_chancay_01,23760000,212.9,7.45,21.1,15.3,20.3,1.25,false,0
nodo_chancay_01,23820000,243.5,7.51,19.7,15.3,19.6,1.19,false,0
nodo_chancay_01,23880000,228.9,7.34,17.7,15.1,19.2,1.19,false,0
nodo_chancay_01,23940000,242.4,7.71,18.7,15.4,19.3,1.23,false,0
nodo_chancay_01,24000000,214.1,7.53,13.7,15.5,19.4,1.23,false,0
nodo_chancay_01,24060000,224.0,7.42,9.5,15.1,19.4,1.21,false,0
nodo_chancay_01,24120000,230.1,7.37,11.7,15.6,19.4,1.21,false,0
nodo_chancay_01,24180000,230.5,7.33,15.2,15.6,19.7,1.16,false,0
nodo_chancay_01,24240000,225.5,7.56,14.0,15.7,19.7,1.21,false,0
nodo_chancay_01,24300000,236.2,7.41,13.8,15.7,20.2,1.22,false,0
nodo_chancay_01,24360000,219.3,7.25,16.4,15.3,19.1,1.23,false,0
nodo_chancay_01,24420000,228.6,7.22,20.0,15.4,19.4,1.18,false,0
nodo_chancay_01,24480000,231.2,7.4,16.4,15.5,19.3,1.23,false,0
nodo_chancay_01,24540000,235.1,7.4,12.6,15.5,19.3,1.23,false,0
nodo_chancay_01,24600000,237.1,7.3,8.9,15.4,19.8,1.19,false,0
nodo_chancay_01,24660000,218.8,7.24,14.2,15.5,19.2,1.23,false,0
nodo_chancay_01,24720000,214.7,7.19,4.8,15.4,19.1,1.18,false,0
nodo_chancay_01,24780000,242.8,7.31,20.4,15.5,19.4,1.16,false,0
nodo_chancay_01,24840000,233.3,7.35,15.5,15.3,19.1,1.19,false,0
nodo_chancay_01,24900000,222.5,7.46,23.8,15.6,20.0,1.21,false,0
nodo_chancay_01,24960000,245.5,7.38,21.7,15.4,19.3,1.19,false,0
nodo_chancay_01,25020000,231.2,7.5,17.8,15.7,19.7,1.15,false,0
nodo_chancay_01,25080000,241.8,7.45,12.5,15.4,19.7,1.21,false,0
nodo_chancay_01,25140000,230.7,7.44,13.1,15.4,19.8,1.2,false,0
nodo_chancay_01,25200000,250.6,7.49,22.8,15.2,19.5,1.17,false,0
nodo_chancay_01,25260000,247.6,7.25,17.4,15.6,19.4,1.19,false,0
nodo_chancay_01,25320000,227.5,7.34,8.4,15.4,19.9,1.18,false,0
nodo_chancay_01,25380000,239.7,7.63,13.3,15.5,19.4,1.2,false,0
nodo_chancay_01,25440000,236.5,7.2,22.1,15.4,19.9,1.19,false,0
nodo_chancay_01,25500000,243.7,7.36,20.5,15.5,19.4,1.21,false,0
nodo_chancay_01,25560000,220.4,7.44,17.0,15.5,19.9,1.19,false,0
nodo_chancay_01,25620000,236.9,7.2,21.8,15.6,20.1,1.14,false,0
nodo_chancay_01,25680000,240.6,7.31,8.8,15.5,19.1,1.17,false,0
nodo_chancay_01,25740000,212.4,7.59,12.0,15.4,19.5,1.17,false,0
nodo_chancay_01,25800000,218.2,7.41,14.5,15.6,19.9,1.21,false,0
nodo_chancay_01,25860000,209.6,7.33,12.5,15.2,20.4,1.2,false,0
nodo_chancay_01,25920000,227.3,7.41,18.7,15.5,19.8,1.23,false,0
nodo_chancay_01,25980000,237.2,7.33,19.0,15.5,19.4,1.2,false,0
nodo_chancay_01,26040000,245.0,7.56,17.5,15.7,19.6,1.17,false,0
nodo_chancay_01,26100000,230.7,7.29,9.9,15.6,19.3,1.21,false,0
nodo_chancay_01,26160000,246.3,7.34,23.8,15.9,20.1,1.22,false,0
nodo_chancay_01,26220000,216.2,7.24,16.7,15.6,19.7,1.19,false,0
nodo_chancay_01,26280000,213.0,7.36,7.0,15.6,20.7,1.22,false,0
nodo_chancay_01,26340000,229.4,7.37,9.0,15.5,20.2,1.19,false,0
nodo_chancay_01,26400000,233.8,7.51,11.2,15.4,19.8,1.2,false,0
nodo_chancay_01,26460000,229.7,7.29,23.3,15.5,20.7,1.2,false,0
nodo_chancay_01,26520000,209.3,7.44,10.6,15.2,20.3,1.17,false,0
nodo_chancay_01,26580000,229.1,7.4,9.7,15.4,20.0,1.19,false,0
nodo_chancay_01,26640000,217.0,7.2,20.5,15.8,20.2,1.2,false,0
nodo_chancay_01,26700000,236.7,7.32,19.5,15.7,20.7,1.21,false,0
nodo_chancay_01,26760000,233.7,7.31,12.2,15.4,19.8,1.25,false,0
nodo_chancay_01,26820000,220.6,7.56,17.5,15.6,20.1,1.18,false,0
nodo_chancay_01,26880000,224.9,7.44,13.7,15.6,20.5,1.23,false,0
nodo_chancay_01,26940000,219.4,7.4,18.1,15.5,20.0,1.22,false,0
nodo_chancay_01,27000000,229.4,6.96,13.5,15.6,20.6,1.22,false,0
nodo_chancay_01,27060000,239.6,7.2,17.6,15.4,20.3,1.18,false,0
nodo_chancay_01,27120000,220.1,7.46,15.1,15.3,20.5,1.19,false,0
nodo_chancay_01,27180000,235.0,7.47,12.0,15.4,20.3,1.18,false,0
nodo_chancay_01,27240000,224.7,7.32,19.7,15.8,20.2,1.19,false,0
nodo_chancay_01,27300000,222.1,7.39,15.4,15.6,20.9,1.22,false,0
nodo_chancay_01,27360000,228.9,7.39,19.9,15.5,19.9,1.2,false,0
nodo_chancay_01,27420000,219.6,7.41,17.6,15.5,20.5,1.23,false,0
nodo_chancay_01,27480000,224.5,7.35,14.8,15.6,20.9,1.18,false,0
nodo_chancay_01,27540000,218.0,7.47,20.9,15.6,20.9,1.14,false,0
nodo_chancay_01,27600000,249.6,7.5,16.3,15.6,20.6,1.2,false,0
nodo_chancay_01,27660000,230.4,7.29,17.3,15.9,20.5,1.2,false,0
nodo_chancay_01,27720000,223.0,7.27,13.5,15.8,20.4,1.21,false,0
nodo_chancay_01,27780000,232.1,7.31,12.7,15.5,20.9,1.21,false,0
nodo_chancay_01,27840000,228.9,7.39,15.9,15.9,20.4,1.16,false,0
nodo_chancay_01,27900000,227.8,7.43,10.5,15.7,20.8,1.14,false,0
nodo_chancay_01,27960000,236.1,7.47,15.8,15.7,20.4,1.27,false,0
nodo_chancay_01,28020000,237.6,7.49,16.0,15.4,21.0,1.24,false,0
nodo_chancay_01,28080000,224.7,7.43,9.9,15.5,21.2,1.23,false,0
nodo_chancay_01,28140000,224.2,7.41,21.5,15.8,21.6,1.24,false,0
nodo_chancay_01,28200000,227.2,7.55,22.3,16.0,20.9,1.21,false,0
nodo_chancay_01,28260000,207.0,7.39,21.8,16.1,20.4,1.22,false,0
nodo_chancay_01,28320000,214.8,7.45,14.2,15.7,20.4,1.17,false,0
nodo_chancay_01,28380000,243.7,7.42,15.9,15.7,20.9,1.2,false,0
nodo_chancay_01,28440000,246.4,7.37,13.3,15.8,21.2,1.21,false,0
nodo_chancay_01,28500000,227.5,7.37,18.7,15.9,20.7,1.24,false,0
nodo_chancay_01,28560000,235.8,7.52,14.2,15.6,21.2,1.13,false,0
nodo_chancay_01,28620000,233.1,7.38,16.1,15.8,20.9,1.26,false,0
nodo_chancay_01,28680000,260.8,7.35,16.9,15.7,20.7,1.22,false,0
nodo_chancay_01,28740000,241.2,7.32,9.6,15.7,21.1,1.21,false,0
nodo_chancay_01,28800000,228.7,7.43,14.8,15.9,21.6,1.2,false,0
nodo_chancay_01,28860000,220.4,7.34,19.6,15.4,20.9,1.19,false,0
nodo_chancay_01,28920000,213.9,7.42,34.1,16.0,20.8,1.16,false,0
nodo_chancay_01,28980000,232.0,7.41,6.2,15.5,20.1,1.19,false,0
nodo_chancay_01,29040000,222.4,7.35,11.8,15.3,20.8,1.21,false,0
nodo_chancay_01,29100000,215.8,7.25,12.0,15.8,21.3,1.19,false,0
nodo_chancay_01,29160000,223.5,7.29,8.8,15.7,21.2,1.21,false,0
nodo_chancay_01,29220000,219.2,7.3,24.8,15.9,21.8,1.21,false,0
nodo_chancay_01,29280000,246.9,7.29,14.8,15.5,20.9,1.16,false,0
nodo_chancay_01,29340000,238.8,7.44,14.2,15.7,21.1,1.17,false,0
nodo_chancay_01,29400000,229.9,7.6,18.2,15.4,21.3,1.2,false,0
nodo_chancay_01,29460000,244.8,7.34,12.1,15.7,21.2,1.15,false,0
nodo_chancay_01,29520000,230.8,7.35,18.7,15.5,21.8,1.24,false,0
nodo_chancay_01,29580000,221.4,7.33,12.1,15.6,20.5,1.22,false,0
nodo_chancay_01,29640000,245.2,7.48,22.0,15.7,22.2,1.19,false,0
nodo_chancay_01,29700000,235.4,7.43,15.7,15.7,21.7,1.18,false,0
nodo_chancay_01,29760000,219.6,7.39,22.0,15.8,21.7,1.19,false,0
nodo_chancay_01,29820000,228.1,7.27,18.1,16.1,22.0,1.2,false,0
nodo_chancay_01,29880000,221.2,7.29,3.3,15.3,21.2,1.18,false,0
nodo_chancay_01,29940000,216.2,7.41,8.9,16.2,21.2,1.21,false,0
nodo_chancay_01,30000000,239.3,7.41,23.2,16.3,22.4,1.21,false,0
nodo_chancay_01,30060000,249.1,7.39,13.5,16.1,21.7,1.2,false,0
nodo_chancay_01,30120000,216.0,7.46,6.2,15.6,21.4,1.23,false,0
nodo_chancay_01,30180000,235.6,7.27,12.6,16.2,21.6,1.25,false,0
nodo_chancay_01,30240000,223.5,7.42,13.2,15.9,21.7,1.16,false,0
nodo_chancay_01,30300000,225.1,7.41,21.4,16.0,21.2,1.23,false,0
nodo_chancay_01,30360000,224.1,7.29,10.9,15.8,21.3,1.17,false,0
nodo_chancay_01,30420000,221.4,7.33,14.5,15.6,21.5,1.16,false,0
nodo_chancay_01,30480000,230.5,7.46,20.5,16.3,21.4,1.17,false,0
nodo_chancay_01,30540000,221.7,7.28,12.7,15.8,22.5,1.21,false,0
nodo_chancay_01,30600000,232.7,7.64,10.8,15.9,21.1,1.17,false,0
nodo_chancay_01,30660000,229.5,7.45,16.9,15.8,21.7,1.19,false,0
nodo_chancay_01,30720000,227.6,7.38,19.0,16.0,21.0,1.2,false,0
nodo_chancay_01,30780000,220.9,7.36,14.7,15.9,21.4,1.16,false,0
nodo_chancay_01,30840000,224.2,7.47,18.2,15.6,22.5,1.19,false,0
nodo_chancay_01,30900000,237.6,7.35,12.4,16.0,21.6,1.19,false,0
nodo_chancay_01,30960000,235.0,7.35,5.2,16.1,21.7,1.19,false,0
nodo_chancay_01,31020000,220.2,7.54,19.4,16.0,21.2,1.23,false,0
nodo_chancay_01,31080000,231.0,7.34,10.0,15.5,21.7,1.21,false,0
nodo_chancay_01,31140000,237.5,7.4,12.0,15.9,21.4,1.21,false,0
nodo_chancay_01,31200000,213.3,7.31,16.2,15.6,21.9,1.19,false,0
nodo_chancay_01,31260000,235.4,7.42,19.9,15.8,21.6,1.15,false,0
nodo_chancay_01,31320000,223.4,7.45,14.6,15.8,21.7,1.17,false,0
nodo_chancay_01,31380000,235.7,7.56,12.5,16.0,21.8,1.22,false,0
nodo_chancay_01,31440000,222.4,7.3,22.4,15.9,22.2,1.21,false,0
nodo_chancay_01,31500000,212.0,7.25,13.5,15.9,22.3,1.2,false,0
nodo_chancay_01,31560000,213.7,7.36,13.7,16.2,22.2,1.2,false,0
nodo_chancay_01,31620000,230.5,7.33,7.1,15.8,22.4,1.2,false,0
nodo_chancay_01,31680000,232.6,7.39,15.6,16.0,21.8,1.16,false,0
nodo_chancay_01,31740000,221.0,7.44,22.2,16.1,22.1,1.19,false,0
nodo_chancay_01,31800000,236.4,7.62,7.7,15.9,22.4,1.21,false,0
nodo_chancay_01,31860000,213.4,7.34,11.5,16.1,22.0,1.23,false,0
nodo_chancay_01,31920000,229.3,7.17,14.8,16.3,22.1,1.2,false,0
nodo_chancay_01,31980000,217.9,7.37,17.7,16.0,22.2,1.2,false,0
nodo_chancay_01,32040000,223.5,7.43,16.5,16.2,22.4,1.26,false,0
nodo_chancay_01,32100000,230.5,7.29,15.2,15.9,22.7,1.16,false,0
nodo_chancay_01,32160000,221.4,7.41,11.7,16.2,22.3,1.17,false,0
nodo_chancay_01,32220000,226.2,7.4,21.8,16.2,22.5,1.26,false,0
nodo_chancay_01,32280000,240.1,7.42,4.5,16.0,22.1,1.18,false,0
nodo_chancay_01,32340000,224.2,7.47,20.7,16.2,23.0,1.17,false,0
nodo_chancay_01,32400000,238.4,7.38,25.1,16.1,22.6,1.18,false,0
nodo_chancay_01,32460000,218.7,7.44,18.7,16.2,22.0,1.26,false,0
nodo_chancay_01,32520000,235.3,7.21,12.0,16.3,22.2,1.2,false,0
nodo_chancay_01,32580000,244.4,7.29,16.4,16.2,22.2,1.2,false,0
nodo_chancay_01,32640000,205.3,7.36,9.2,16.1,22.3,1.18,false,0
nodo_chancay_01,32700000,222.0,7.29,10.2,16.0,22.9,1.2,false,0
nodo_chancay_01,32760000,235.8,7.39,17.7,16.5,22.7,1.22,false,0
nodo_chancay_01,32820000,228.0,7.36,17.9,16.4,21.9,1.25,false,0
nodo_chancay_01,32880000,233.7,7.34,16.8,16.2,22.4,1.16,false,0
nodo_chancay_01,32940000,224.0,7.48,9.0,16.1,22.7,1.25,false,0
nodo_chancay_01,33000000,230.9,7.4,26.8,16.4,22.4,1.22,false,0
nodo_chancay_01,33060000,228.4,7.28,17.9,15.9,22.8,1.2,false,0
nodo_chancay_01,33120000,241.7,7.33,14.4,16.4,22.5,1.18,false,0
nodo_chancay_01,33180000,232.5,7.47,15.4,16.4,22.5,1.18,false,0
nodo_chancay_01,33240000,233.4,7.41,12.0,16.3,22.4,1.19,false,0
nodo_chancay_01,33300000,225.9,7.51,10.7,15.9,22.8,1.22,false,0
nodo_chancay_01,33360000,225.1,7.47,27.4,16.6,23.0,1.21,false,0
nodo_chancay_01,33420000,225.7,7.35,10.8,16.5,22.4,1.24,false,0
nodo_chancay_01,33480000,233.9,7.53,11.7,16.1,23.0,1.19,false,0
nodo_chancay_01,33540000,225.8,7.54,13.3,16.6,22.8,1.19,false,0
nodo_chancay_01,33600000,232.9,7.21,11.4,16.1,23.1,1.17,false,0
nodo_chancay_01,33660000,250.8,7.39,15.1,16.1,22.6,1.22,false,0
nodo_chancay_01,33720000,238.7,7.34,12.9,16.5,22.8,1.19,false,0
nodo_chancay_01,33780000,226.7,7.36,14.4,16.6,23.1,1.15,false,0
nodo_chancay_01,33840000,242.0,7.31,13.4,16.2,22.5,1.18,false,0
nodo_chancay_01,33900000,225.9,7.3,13.8,16.3,22.8,1.17,false,0
nodo_chancay_01,33960000,209.6,7.48,7.3,16.2,22.2,1.22,false,0
nodo_chancay_01,34020000,219.9,7.27,13.4,16.3,22.3,1.19,false,0
nodo_chancay_01,34080000,211.3,7.4,14.4,15.9,22.5,1.2,false,0
nodo_chancay_01,34140000,226.5,7.26,13.6,16.1,22.7,1.23,false,0
nodo_chancay_01,34200000,230.2,7.52,13.7,16.4,22.8,1.17,false,0
nodo_chancay_01,34260000,246.8,7.39,19.6,16.5,23.4,1.24,false,0
nodo_chancay_01,34320000,233.3,7.46,12.4,16.1,23.4,1.16,false,0
nodo_chancay_01,34380000,227.8,7.41,20.1,16.5,22.7,1.12,false,0
nodo_chancay_01,34440000,238.3,7.36,25.1,16.0,22.9,1.24,false,0
nodo_chancay_01,34500000,207.9,7.4,11.8,16.2,23.3,1.13,false,0
nodo_chancay_01,34560000,232.4,7.54,16.9,16.0,22.8,1.26,false,0
nodo_chancay_01,34620000,237.7,7.3,16.2,16.4,23.2,1.21,false,0
nodo_chancay_01,34680000,215.2,7.14,15.3,16.4,23.2,1.23,false,0
nodo_chancay_01,34740000,241.4,7.31,6.9,16.3,22.7,1.16,false,0
nodo_chancay_01,34800000,233.4,7.27,19.4,16.5,24.0,1.2,false,0
nodo_chancay_01,34860000,225.8,7.49,13.1,16.6,23.0,1.22,false,0
nodo_chancay_01,34920000,236.3,7.37,20.8,16.5,23.3,1.23,false,0
nodo_chancay_01,34980000,252.7,7.47,14.9,16.4,22.9,1.21,false,0
nodo_chancay_01,35040000,231.8,7.39,20.7,16.4,23.7,1.2,false,0
nodo_chancay_01,35100000,232.5,7.39,17.6,16.6,22.6,1.2,false,0
nodo_chancay_01,35160000,225.4,7.41,18.8,16.4,23.6,1.19,false,0
nodo_chancay_01,35220000,221.5,7.54,18.1,16.1,23.3,1.2,false,0
nodo_chancay_01,35280000,238.3,7.41,14.3,16.5,23.5,1.18,false,0
nodo_chancay_01,35340000,221.4,7.5,13.2,16.3,23.3,1.22,false,0
nodo_chancay_01,35400000,230.7,7.49,17.2,16.5,23.3,1.17,false,0
nodo_chancay_01,35460000,225.2,7.37,18.5,16.3,23.2,1.21,false,0
nodo_chancay_01,35520000,234.8,7.38,15.0,16.6,23.1,1.19,false,0
nodo_chancay_01,35580000,233.3,7.35,18.9,16.2,23.4,1.13,false,0
nodo_chancay_01,35640000,240.4,7.52,11.3,16.5,23.0,1.24,false,0
nodo_chancay_01,35700000,224.9,7.3,16.3,16.2,23.7,1.15,false,0
nodo_chancay_01,35760000,227.3,7.32,20.7,16.3,23.6,1.21,false,0
nodo_chancay_01,35820000,220.2,7.36,16.3,16.3,23.4,1.23,false,0
nodo_chancay_01,35880000,225.6,7.28,14.4,16.2,23.3,1.19,false,0
nodo_chancay_01,35940000,233.8,7.33,19.5,16.4,23.2,1.29,false,0
nodo_chancay_01,36000000,237.6,7.5,22.9,16.7,23.5,1.19,false,0
nodo_chancay_01,36060000,220.8,7.46,18.0,16.3,22.7,1.17,false,0
nodo_chancay_01,36120000,238.7,7.35,7.1,16.6,23.6,1.25,false,0
nodo_chancay_01,36180000,243.6,7.47,11.2,16.4,23.6,1.17,false,0
nodo_chancay_01,36240000,234.1,7.6,20.1,16.6,23.3,1.21,false,0
nodo_chancay_01,36300000,248.8,7.42,12.6,16.4,23.5,1.23,false,0
nodo_chancay_01,36360000,222.3,7.53,15.4,16.4,23.6,1.2,false,0
nodo_chancay_01,36420000,217.6,7.48,12.4,16.5,23.2,1.21,false,0
nodo_chancay_01,36480000,212.2,7.36,19.3,16.6,23.5,1.19,false,0
nodo_chancay_01,36540000,245.0,7.41,17.7,16.9,24.3,1.29,false,0
nodo_chancay_01,36600000,236.5,7.44,11.8,16.2,24.2,1.25,false,0
nodo_chancay_01,36660000,229.4,7.32,19.3,16.2,24.2,1.23,false,0
nodo_chancay_01,36720000,232.8,7.13,19.6,16.8,23.9,1.21,false,0
nodo_chancay_01,36780000,218.7,7.31,18.0,16.7,24.8,1.18,false,0
nodo_chancay_01,36840000,254.5,7.17,16.2,16.5,23.5,1.16,false,0
nodo_chancay_01,36900000,231.3,7.31,33.5,16.8,23.6,1.21,false,0
nodo_chancay_01,36960000,231.1,7.22,7.9,16.6,23.7,1.22,false,0
nodo_chancay_01,37020000,237.3,7.48,13.6,16.8,24.1,1.13,false,0
nodo_chancay_01,37080000,234.8,7.27,15.0,16.8,23.6,1.17,false,0
nodo_chancay_01,37140000,232.2,7.44,21.4,16.5,24.2,1.21,false,0
nodo_chancay_01,37200000,222.1,7.47,13.7,16.9,23.4,1.18,false,0
nodo_chancay_01,37260000,234.7,7.46,20.7,16.5,24.0,1.21,false,0
nodo_chancay_01,37320000,248.8,7.2,12.2,16.7,23.0,1.19,false,0
nodo_chancay_01,37380000,243.5,7.5,17.4,16.8,23.8,1.22,false,0
nodo_chancay_01,37440000,245.9,7.43,19.4,16.6,23.7,1.25,false,0
nodo_chancay_01,37500000,224.9,7.47,12.0,16.7,23.8,1.16,false,0
nodo_chancay_01,37560000,220.1,7.57,19.0,16.3,24.3,1.2,false,0
nodo_chancay_01,37620000,228.7,7.47,22.3,17.0,24.3,1.27,false,0
nodo_chancay_01,37680000,230.6,7.27,14.6,16.7,24.4,1.19,false,0
nodo_chancay_01,37740000,240.9,7.46,10.2,16.4,23.5,1.18,false,0
nodo_chancay_01,37800000,213.1,7.24,13.6,17.2,24.1,1.23,false,0
nodo_chancay_01,37860000,245.3,7.38,14.7,16.2,23.8,1.2,false,0
nodo_chancay_01,37920000,228.4,7.34,19.9,16.7,24.3,1.23,false,0
nodo_chancay_01,37980000,225.7,7.39,10.6,16.8,23.5,1.18,false,0
nodo_chancay_01,38040000,219.9,7.24,18.3,16.6,24.5,1.22,false,0
nodo_chancay_01,38100000,213.5,7.25,17.9,16.5,23.3,1.19,false,0
nodo_chancay_01,38160000,238.2,7.35,17.5,16.5,24.5,1.2,false,0
nodo_chancay_01,38220000,230.7,7.37,21.2,16.6,24.4,1.2,false,0
nodo_chancay_01,38280000,217.1,7.35,16.5,16.8,23.9,1.24,false,0
nodo_chancay_01,38340000,217.0,7.54,12.3,16.8,24.2,1.2,false,0
nodo_chancay_01,38400000,226.6,7.43,14.8,16.6,23.9,1.16,false,0
nodo_chancay_01,38460000,246.7,7.43,15.4,16.8,24.0,1.17,false,0
nodo_chancay_01,38520000,227.4,7.35,12.6,16.5,23.8,1.21,false,0
nodo_chancay_01,38580000,215.0,7.25,7.8,16.7,24.0,1.17,false,0
nodo_chancay_01,38640000,227.5,7.39,15.7,16.9,24.2,1.21,false,0
nodo_chancay_01,38700000,227.3,7.57,16.3,17.0,24.2,1.17,false,0
nodo_chancay_01,38760000,203.0,7.41,14.8,16.9,24.3,1.19,false,0
nodo_chancay_01,38820000,229.5,7.5,15.3,16.7,23.6,1.17,false,0
nodo_chancay_01,38880000,227.7,7.51,10.5,17.2,24.0,1.2,false,0
nodo_chancay_01,38940000,237.0,7.45,3.0,17.2,23.8,1.17,false,0
nodo_chancay_01,39000000,248.5,7.41,13.7,16.9,25.3,1.19,false,0
nodo_chancay_01,39060000,241.3,7.29,8.3,16.8,24.4,1.21,false,0
nodo_chancay_01,39120000,227.3,7.37,16.8,16.4,24.5,1.19,false,0
nodo_chancay_01,39180000,218.9,7.35,9.7,17.2,25.0,1.21,false,0
nodo_chancay_01,39240000,255.7,7.42,14.8,17.0,24.8,1.16,false,0
nodo_chancay_01,39300000,230.6,7.25,13.5,17.0,25.2,1.17,false,0
nodo_chancay_01,39360000,230.1,7.34,11.3,17.1,24.4,1.18,false,0
nodo_chancay_01,39420000,229.8,7.43,20.0,17.0,25.2,1.17,false,0
nodo_chancay_01,39480000,232.0,7.32,9.3,16.6,24.6,1.21,false,0
nodo_chancay_01,39540000,228.6,7.3,3.2,17.0,24.2,1.24,false,0
nodo_chancay_01,39600000,224.3,7.31,8.9,16.8,24.2,1.19,false,0
